Indexed from docIDs:37261,37913,37914,37915,37916,37917,37918,37919,37920,37921,37922,37923,37924,37925,37926,37927,37928,37929,37930,37931,37932,37933,37934,37935,37936,37937,37938,37939,37940,37941,37942,37943,37944,37945,37946,37947,37948,37949,37950,37951,37952,37953,37954,37955,37956,37957,37958,37959,37960,37961,37962,37963,38099,38214,38215,38216,38217,38218,38219,38220,38221,38222,38223,38224,38225,38226,38227,38228,38229,38230,38231,38232,38233,38234,38235,38236,38237,38238,38239,38240,38241,38242,38243,38244,38245,38246,38247,38248,38249,38250,38251,38252,38253,38254,38255,38256,38257,38258,38259,38260,38261,38262,38263,38264,38265,38266,38267,38268,38269,38270,38271,38272,38273,38274,38275,38276,38277,38278,38279,38280,38281,38282,38283,38284,38285,38286,38287,38288,38289,38290,38291,38292,38293,38294,38295,38296,38297,38298,38299,38300,38301,38302,38303,38304,38305,38306,38307,38308,38309,38310,38311,38312,38313,38314,38315,38316,38317,38318,38319,38320,38321,38322,38323,38324,38325,38326,38327,38328,38329,38330,38331,38332,38333,38334,38335,38336,38337,38338,38339,38340,38341,38342,38343,38344,38345,38346,38347,38348,38349,38350,38351,38352,38353,38354,38355,38356,38357,38358,38359,38360,38361,38362,38363,38364,38365,38366,38367,38368,38369,38370,38371,38372,38373,38374,38375,38376,38377,38378,38379,38380,38381,38382,38383,38384,38385,38386,38387,38388,38389,38390,38391,38392,38393,38394,38395,38396,38397,38398,38399,38400,38401,38402,38403,38404,38405,38406,38407,38408,38409,38410,38411,38412,38413,38414,38415,38416,38417,38418,38420,38421,38422,38423,38424,38425,38426,38427,38428,38429,38430,38431,38432,38433,38434,38435,38436,38437,38438,38439,38440,38441,38442,38443,38444,38445,38446,38447,38448,38449,38450,38451,38452,38453,38454,38455,38456,38457,38458,38459,38460,38461,38462,38463,38464,38465,38466,38467,38468,38469,38470,38471,38472,38473,38474,38475,38476,38477,38478,38479,38480,38481,38482,38483,38484,38485,38486,38487,38488,38489,38490,38491,38492,38493,38494,38495,38496,38497,38498,38499,38500,38501,38502,38503,38504,38505,38506,38507,38508,38509,38510,38511,38512,38513,38514,38515,38516,38517,38518,38519,38520,38521,38522,38523,38524,38525,38526,38527,38528,38529,38530,38531,38532,38533,38534,38535,38536,38537,38538,38539,38540,38541,38542,38543,38544,38545,38546,38547,38548,38549,38550,38551,38552,38553,38554,38555,38556,38557,38558,38559,38560,38561,38562,38563,38564,38565,38566,38567,38568,38569,38570,38571,38572,38573,38574,38575,38576,38577,38578,38579,38580,38581,38582,38583,38584,38585,38586,38587,38588,38589,38590,38591,38592,38593,38594,38595,38596,38597,38598,38599,38600,38601,38602,38603,38604,38605,38606,38607,38608,38609,38610,38611,38612,38613,38614,38615,38616,38617,38618,38619,38620,38621,38622,38623,38624,38625,38626,38627,38628,38629,38630,38631,38632,38633,38634,38635,38636,38637,38638,38639,38640,38641,38642,38643,38644,38645,38646,38647,38648,38649,38650,38651,38652,38653,38654,38655,38656,38657,38658,38659,38660,38661,38662,38663,38664,38665,38666,38667,38668,38669,38670,38671,38672,38673,38674,38675,38676,38677,38678,38679,38680,38681,38682,38683,38684,38685,38686,38687,38688,38689,38690,38691,38692,38693,38694,38695,38696,38697,38698,38699,38700,38701,38702,38703,38704,38705,38706,38707,38708,38709,38710,38711,38712,38713,38714,38715,38716,38717,38718,38719,38720,38721,38722,38723,38724,38725,38726,38727,38728,38729,38730,38731,38732,38733,38734,38735,38736,38737,38738,38739,38740,38741,38742,38743,38744,38745,38746,38747,38748,38749,38750,38751,38752,38753,38754,38755,38756,38757,38758,38759,38760,38761,38762,38763,38764,38765,38766,38767,38768,38769,38770,38771,38772,38773,38774,38775,38776,38777,38778,38779,38780,38781,38782,38783,38784,38785,38786,38787,38788,38789,38790,38791,38792,38793,38794,38795,38796,38797,38798,38799,38800,38801,38802,38803,38804,38805,38806,38807,38808,38809,38810,38811,38812,38813,38814,38815,38816,38817,38818,38819,38820,38821,38822,38823,38824,38825,38826,38827,38828,38829,38830,38831,38832,38833,38834,38835,38836,38837,38838,38839,38840,38841,38842,38843,38844,38845,38846,38847,38848,38849,38850,38851,38852,38853,38854,38855,38856,38857,38858,38859,38860,38861,38862,38863,38864,38865,38866,38867,38868,38869,38870,38871,38872,38873,38874,38875,38876,38877,38878,38879,38880,38881,38882,38883,38884,38885,38886,38887,38888,38889,38890,38891,38892,38893,38894,38895,38896,38897,38898,38899,38900,38901,38902,38903,38904,38905,38906,38907,38908,38909,38910,38911,38912,38913,38914,38915,38916,38917,38918,38919,38920,38921,38922,38923,38924,38925,38926,38927,38928,38929,38930,38931,38932,38933,38934,38935,38936,38937,38938,38939,38940,38941,38942,38943,38944,38945,38946,38947,38948,38949,38950,38951,38952,38953,38954,38955,38956,38957,38958,38959,38960,38961,38962,38963,38964,38965,38966,38967,38968,38969,38970,38971,38972,38973,38975,38976,38977,38978,38979,38980,38981,38982,38983,38984,38985,38986,38987,38988,38989,38990,38991,38992,38993,38994,38995,38996,38997,38998,38999,39000,39001,39002,39003,39004,39005,39006,39007,39008,39009,39010,39011,39012,39013,39014,39015,39016,39017,39018,39019,39020,39021,39022,39023,39024,39025,39026,39027,39028,39029,39030,39031,39032,39033,39034,39035,39036,39037,39038,39039,39040,39041,39042,39043,39044,39045,39046,39047,39048,39049,39050,39051,39052,39053,39054,39055,39056,39057,39058,39059,39060,39061,39062,39063,39064,39065,39066,39067,39068,39069,39070,39071,39072,39073,39074,39075,39076,39077,39078,39079,39080,39081,39082,39083,39084,39487,39488,39489,39490,39495,39496,39497,39498,39499,39500,39615,39617,39618,39619,39620,39621,39622,39623,39624,39625,39626,39627,39628,39629,39630,39631,39632,39633,39634,39635,39636,39637,39638,39639,39640,39641,39642,39643,39644,39645,39646,39647,39648,39649,39650,39651,39652,39653,39654,39655,39656,39657,39658,39659,39660,39661,39662,39663,39664,39665,39666,39667,39668,39669,39670,39671,39672,39673,39674,39675,39676,39677,39736,39737,39738,40008,40027,40062,
thailand 1 244708
warp 7 244712
c5sqyg.m1c 1 244740
warn 12 244744
dws015 1 244792
sweeeeeden 1 244796
infotec 1 244800
grandfath 1 244804
ukrphil 1 244808
ware 3 244812
regan 2 244824
weiler 2 244832
worst 5 244840
8562-889 1 244860
rec.games.programmer:12450 1 244864
helldiver/usenet 1 244868
room 19 244872
tepper 1 244948
1993apr27.152315.12305 2 244952
13:41:33 1 244960
setup 6 244964
sndcrft.dialix.oz.au 1 244988
spec 26 244992
comp.graphics.animation:3082 1 245096
nfotis.734995321 1 245100
comp.graphics.animation:3087 1 245104
akin 4 245108
seeya 2 245124
hansen 1 245132
root 13 245136
toivakka 1 245188
128.3.112.20 1 245192
ilstu.edu 2 245196
climat 1 245204
give 98 245208
150mhz 1 245600
pentcheff 2 245604
aaauuugggghhhhh 1 245612
03:17:45 1 245616
decvax 1 245620
dungeon.lonestar.org 1 245624
_o_p_e_n 1 245628
newsgate.watson.ibm.com 8 245632
port3.houston.pub-ip.psi.net 1 245664
cyberden 2 245668
_____/___\___ 2 245676
21:39:43 1 245684
spend-the-money-before-it-goes-away 1 245688
\xx/ 1 245692
strou 1 245696
saari 2 245700
illinoi 31 245708
68h 1 245832
quot 16 245836
pic2hl 1 245900
usd/copi 2 245904
02:22:27 1 245912
banburi 1 245916
pandora.sdsu.edu 6 245920
rphroy 5 245944
1993apr23.221036.7861 1 245964
comp.sys.sun.misc 1 245968
cruse 1 245972
995-4011 2 245976
xsharp21 2 245984
01:21:09 1 245992
dialix.1praaa 1 245996
alt.binaries.pictures.erotica.d 32 246000
answer 68 246128
sati 2 246400
pseudocolor/grayscal 2 246408
block_read 1 246416
15bit/pixel 1 246420
updat 23 246424
================ 4 246516
sunshin 1 246532
05:31:39 1 246536
kopieervector2d 1 246540
myra 1 246544
pratchett 1 246548
substanc 2 246552
theta+60.0 1 246560
comp.lang.pasc 1 246564
175^ 3 246568
10mhz 2 246580
pinkowitz 1 246588
geolog 4 246592
comp.graphics:38518 1 246608
ove 2 246612
155.245.115.161 2 246620
rewpond 1 246628
1993apr20.130854.27039 2 246632
comp.graphics:38512 1 246640
comp.graphics:38513 1 246644
970-0330 2 246648
8.1.0 1 246656
ns1.nodak.edu 1 246660
hpcss01 1 246664
attempt 20 246668
papers/articels/book 1 246748
third 10 246752
touchup 3 246792
rec.video:46159 1 246804
lot1rapnbh107h 3 246808
1993apr28.155100.1435 1 246820
-tom 1 246824
maintain 23 246828
1u5i8finnb82 1 246920
1993apr28.133016.28886 1 246924
cogno 1 246928
aqueous.ml.csiro.au 1 246932
comp.sys.amiga.graphics:14187 1 246936
13-282162 1 246940
noe-mailaddress 1 246944
xenon.lcs.mit.edu 1 246948
deck 2 246952
'colour 1 246960
1qsrdninni7c 1 246964
ajs8 1 246968
mohney 1 246972
murray 8 246976
*does* 3 247008
4.2a 1 247020
helldiv 1 247024
occlus 1 247028
super-comput 1 247032
gpu.utcc.utoronto.ca 1 247036
keyboard 9 247040
ispart 1 247076
afil 1 247080
copyright 16 247084
kimbark 1 247148
non-convex 1 247152
booktitle= 1 247156
streamlin 3 247160
estonian 1 247172
irit.tar.z 1 247176
1rqisi 7 247180
talbott 1 247208
1993apr6.175117.1848 2 247212
gladli 1 247220
huia.canterbury.ac.nz 1 247224
134.106.1.9 2 247228
better 90 247236
applicon 1 247596
turing-complet 1 247600
persist 2 247604
uumind 3 247612
1993apr28.162343.14513 2 247624
1993apr29.194313.17890 1 247632
schmidt 3 247636
16-bit 10 247648
c65wbp.6k4 2 247688
anil 1 247696
anim 89 247700
non-dupl 1 248056
4967.513.uupcb 1 248060
15:51:56 1 248064
pgm 5 248068
ftp.arc.umn.edu 4 248088
*copyrighted* 3 248104
uist 1 248116
promis 7 248120
l4v-1s7 2 248148
one 270 248156
15:44:47 1 249236
rzusuntk.unizh.ch 1 249240
grammar 1 249244
hs-link 1 249248
'effect 2 249252
.red 1 249260
sleepless 1 249264
141.212.103.21 1 249268
kjb/mgl/uvesa32.zip 1 249272
23:43:30 1 249276
turgut 1 249280
comp.sys.hp:29683 1 249284
edb9140 1 249288
1x1 3 249292
mead 2 249304
tromso 1 249312
processing/analysi 1 249316
lcii 4 249320
went 11 249336
crt-to-film 1 249380
300/1200/2400/9600 2 249384
side 16 249392
bone 5 249456
'or 1 249476
hitchhik 6 249480
zdv 1 249504
carelcomp 1 249508
matess.736090167 1 249512
unalcol.unal.edu.co 1 249516
navi 4 249520
enorm 2 249536
even-odd 2 249544
kai_h-230493104036 1 249552
763-4100 2 249556
sybus.sybus.com 1 249564
vote 5 249568
milan 2 249588
taught 2 249596
ima.enst.fr 1 249604
mattia 3 249608
jele 1 249620
forgot 5 249624
encod-decod 1 249644
1993may2.083144.28900 1 249648
dawn 2 249652
*xsharp* 2 249660
extract 10 249668
24x 5 249708
/info-mac/app/jpeg-convert-10.hqx 3 249728
brr1 1 249740
contend 4 249744
alt.internet.services:5339 1 249760
maggia.ethz.ch 2 249764
acad11 1 249772
147-163 3 249776
50mhz 1 249788
gradient 7 249792
1993apr19.134654.8481 1 249820
jump 5 249824
lbl.gov 4 249844
crucial 3 249860
.profil 1 249872
content 15 249876
rewrit 4 249936
williamson 3 249952
vcpi 2 249964
ont 1 249972
reader 12 249976
\v 1 250024
tlynch 1 250028
______________________________________cut 1 250032
long.leg 2 250036
15:15:34 1 250044
utcc 1 250048
foti 8 250052
linear 14 250084
1993apr6.050845.65067 2 250140
kartchner 1 250148
24- 3 250152
u.s. 9 250164
c65pb4.a9o 2 250200
situat 25 250208
bldg 4 250308
680x1024 2 250324
15:29:13 1 250332
but.. 1 250336
bestow 2 250340
x-cc 1 250348
373-3582 2 250352
mizzou1.missouri.edu 3 250360
backlit 1 250372
192.70.225.78 3 250376
bodypart 2 250388
n613wd 1 250396
obiwan.rsg.hac.com 1 250400
text/plain 2 250404
wrath 1 250412
ux4.cso.uiuc.edubin 1 250416
ensched 3 250420
kochanek 1 250432
'emu 2 250436
_tcp/ip_network_administration_ 1 250444
haywir 2 250448
/pub/gopher/unix/moog 1 250456
cosmic 3 250460
gtri.gatech.edu 1 250472
zaphod.axion.bt.co.uk 1 250476
3*256 1 250480
somwher 2 250484
loui 6 250492
isi 1 250516
ed.736038579 1 250520
iso 2 250524
edm.93apr18133611 1 250532
har'el 2 250536
asymmetr 1 250544
isa 10 250548
isg 2 250588
640x 1 250596
stewart 3 250600
-smooth 3 250612
comp.sys.amiga.misc:33157 1 250624
eric.vitiello 3 250628
vittorio 1 250640
fang.dsto.gov.au 4 250644
chew 4 250660
grade 3 250676
hoop 4 250688
11x17 1 250704
three-dimension 8 250708
p5a 13 250740
thereof 2 250792
05:20:43 1 250800
hook 8 250804
unlik 11 250836
16:39:09 1 250880
slow-spe 1 250884
ftp.msc.edu 2 250888
zero_ 1 250896
10fp 1 250900
agre 23 250904
payload 2 250996
feb. 2 251004
brock 9 251012
.mac 2 251048
92.05.15 1 251056
acs.cps.msu.edu 2 251060
1993may18.055830.16137 1 251068
specialis 3 251072
unexpectedli 1 251084
us-mail 2 251088
historian 1 251096
sometim 14 251100
1:00 1 251156
desqview 2 251160
1meg 1 251168
brainwash 2 251172
cassett 1 251180
hollywood 1 251184
acct 4 251188
1d 3 251204
tossup 2 251216
ftp-ing 1 251224
_silent 1 251228
eldon 1 251232
duchamp.nswc.navy.mil 1 251236
yildiz 1 251240
non-rend 1 251244
lower 13 251248
ngdc 2 251300
cccc 1 251308
obnoxi 1 251312
-*/*\* 2 251316
vivid2 2 251324
somewhat 10 251332
comp.graphics:38453 1 251372
nusunix.nus.sg 1 251376
2ax 1 251380
z-c 1 251384
-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=- 1 251388
1993apr13.025240.8884 2 251392
14:29:54 1 251400
60hz 2 251404
keyword 181 251412
princeton 6 252136
1m 2 252160
dimpl 2 252168
hors 1 252176
charon.er.usgs.gov 1 252180
1l 1 252184
tiff/targa/gif/jpeg/pict/postscript/fax 1 252188
matter 21 252192
depot.comp.vuw.ac.nz 1 252276
257-1381 1 252280
non-phys 1 252284
murtagh 1 252288
beginn 3 252292
obliged\ 3 252304
486/33mhz 2 252316
otistuff 1 252324
mini 1 252328
propog 1 252332
comp.arch.storage:1313 1 252336
1rkkb6 2 252340
bare 1 252348
modern 4 252352
mind 32 252368
mine 20 252496
h.a.r.l.i.e.| 1 252576
22:15:19 1 252580
cis.ufl.edu 2 252584
128.214.7.5 2 252592
comp.graphics:40027 1 252600
rezaei 3 252604
seen 50 252616
seem 87 252816
thinmanc5lovu.cad 1 253164
data- 1 253168
field-proven 2 253172
ilana 2 253180
4x4 2 253188
uv 1 253196
oehler 5 253200
3.0.whatev 1 253220
disks/tap 2 253224
applelink.apple.com 2 253232
first-gener 3 253240
disemin 1 253252
rgb3toppm 1 253256
/pub/gopher/next/ 1 253260
veos-support 2 253264
b.o 1 253272
ppmtogif 3 253276
moscow 4 253288
ne3005 1 253304
ulrich 7 253308
new-us 2 253336
ornl.gov 9 253344
buggier 3 253380
bobc 4 253392
contrib/plott 2 253408
regular 23 253416
~~~~~~~~~~~ 1 253508
artifact 10 253512
30-200 1 253552
b.b 1 253556
cellular 2 253560
-dsuit 1 253568
craft.camp.clarkson.edu 1 253572
zealand 15 253576
moscom 3 253636
simplic 4 253648
hispan 1 253664
09:05:36 1 253668
variations_ 1 253672
7ah 2 253676
doc 14 253684
multi-process 3 253740
obtus 2 253752
dog 2 253760
quicker 1 253768
slipknot 1 253772
ttddd 2 253776
digress 1 253784
09:54:05 1 253788
menu-driven 2 253792
edwest 1 253800
00:38:29 1 253804
billerica 2 253808
navi.up.ac.za 1 253816
*salem* 2 253820
dot 12 253828
20-30 2 253876
alpha_1 2 253884
rimmer 1 253892
v6-beta 2 253896
site-licens 2 253904
ah 3 253912
comp.graphics.misc 2 253924
probe 6 253932
rs2.hrz.th-darmstadt.d 1 253956
syntax 3 253960
planetari 4 253972
1rs08vinn1ep 1 253988
vm.tau.ac.il 1 253992
abqhh 1 253996
1-818-354-7782 1 254000
calalog 1 254004
nevada 6 254008
schlaikjer 1 254032
comp.graphics:38738 1 254036
despit 5 254040
mengel 1 254060
realityengine2 1 254064
lispi 2 254068
0-937175-92-7 1 254076
explain 34 254080
gazette.bcm.tmc.edu 1 254216
arpa 3 254220
transcendent 1 254232
sugar 1 254236
ldaw 1 254240
shapes.inc 1 254244
05:43:39 1 254248
explic 1 254252
trb3.736266127 1 254256
sezgey 1 254260
1024x728-16 1 254264
xdpyinfo 2 254268
nrao.edu 3 254276
^^-watch 1 254288
93098.200236u34465 2 254292
monica 2 254300
q2 1 254308
psych.toronto.edu 1 254312
recoveri 2 254316
conduct 5 254324
stop 16 254344
1993apr23.155933.5742 2 254408
compli 3 254416
coast 4 254428
pallett 2 254444
jdryburn 1 254452
melomi 1 254456
sol.ctr.columbia.edu 44 254460
x400 1 254636
d0np 1 254640
saturn 3 254644
spworleyc5jy7r.6bo 3 254656
pretend 1 254668
1993apr28.151652.23080 3 254672
cs.ruu.nl__ 1 254684
earl 4 254688
rosale 1 254704
bar 15 254708
contrast/bright 2 254768
ietf 1 254776
krlr 1 254780
sacrific 1 254784
enchanc 1 254788
978-7197 2 254792
bag 4 254800
bad 49 254816
14:41:21 1 255012
c5lj09.lni 1 255016
liberti 1 255020
pub/rtrac 5 255024
news.belwue.d 2 255044
iconedit 1 255052
giraff 1 255056
microscopi 8 255060
bi-weekli 2 255092
attest 3 255100
comp.graphics:38257 1 255112
b11.b11.ingr.com 1 255116
comp.graphics:38250 1 255120
comp.graphics:38703 1 255124
23:57:28 1 255128
comp.graphics:38259 1 255132
___/ 4 255136
comp.graphics:38704 1 255152
alt.graphics.pixutils:5400 1 255156
vpic60 1 255160
wilshir 1 255164
kjeller 1 255168
patel 2 255172
'xv- 1 255180
polygon_reduct 1 255184
comp.sys.amiga.graphics:14288 1 255188
6va 1 255192
subject 1000 255196
pete 5 259196
wotan.compaq.com 2 259216
said 33 259224
duff 4 259356
addison-wesley 3 259372
sorta 1 259384
toasterhead 1 259388
leberl 1 259392
sail 2 259396
news.uni-ulm.d 1 259404
d'oliveiro 3 259408
20:27:22 1 259420
___other 1 259424
co-processor 1 259428
dctv 2 259432
23:16:13 1 259440
attribut 10 259444
warrior 1 259484
triplet 1 259488
johnsh 1 259492
office.wang.com 2 259496
alt.binaries.pictures.d:9168 1 259504
archie.ncu.edu.tw 2 259508
land-margin 1 259516
.__ 2 259520
1993apr26.213403.7999 1 259528
buford 2 259532
sunkist.west.sun.com 1 259540
ftp.ads.com 2 259544
koblenz 1 259552
harvard 6 259556
386 2 259580
upfront 2 259588
visualist 1 259596
09:20:51 1 259600
laze 1 259604
meritocraci 1 259608
*wire4* 2 259612
1993apr20.142600.13213 1 259620
06:45:20 1 259624
stein.u.washington.edu 8 259628
multi-artist 1 259660
programmers/develop 1 259664
news.columbia.edu 6 259668
*laplace3_mag_fp 1 259692
adolesc 1 259696
11:35:52 1 259700
ic16.ee.umanitoba.ca 2 259704
__.__ 1 259712
go32=driv 2 259716
unc 3 259724
und 2 259736
daresbury.ac.uk 3 259744
cumin.telecom.uqam.ca 3 259756
uni 5 259768
0-8186-8944-7 1 259788
stimul 1 259792
tekig7.pen.tek.com 1 259796
uno 4 259800
17:19:02 1 259816
173:1 3 259820
abundantli 1 259832
foral 1 259836
============================================= 3 259840
debugg 1 259852
agate.berkeley.edu 5 259856
/pub/reports/radiosity_code.tar.z 2 259876
11:32:05 1 259884
/c=nl/admd=400net/prmd=ptt 1 259888
necro 1 259892
d.j.nettleton 1 259896
height 8 259900
photorealist 2 259932
pwappi 2 259940
alt.binaries.pictures.d:8768 1 259948
3.3beta 1 259952
gnuish 3 259956
kretzschmar 1 259968
relig 3 259972
spunki 1 259984
tiang 2 259988
san 26 259996
reciev 2 260100
liabil 3 260108
_press 1 260120
ms-fortran 1 260124
bionet.general:4222 1 260128
bionet.general:4223 1 260132
nondestruct 1 260136
multiplay 2 260140
n-side 1 260148
foxhound.dsto.gov.au 4 260152
u.halici 1 260168
three 40 260172
uscacsc 3 260332
ub4b 1 260344
c5trkf.az 5 260348
trigger 1 260368
unsubscrib 1 260372
interest 144 260376
basic 44 260952
basin 3 261128
radiosity_code.tar.z 3 261140
bigwpi.wpi.edu 2 261152
pub/siggraph92 2 261160
16- 1 261168
t890449 1 261172
cerberu 1 261176
*pvray 2 261180
chua 1 261188
depth-buff 4 261192
dismiss 1 261208
mcc 11 261212
12:21:52 1 261256
chui 1 261260
badwindow 2 261264
rec.arts.books:65026 1 261272
137.66.130.11 4 261276
888-9666 1 261292
vandal 1 261296
telefonica 1 261300
*pub/sci/pap 2 261304
cdrom 7 261312
display_gamma 1 261340
crosfield.co.uk 2 261344
comp.graphics:40062 1 261352
+mindtool 1 261356
hermida 2 261360
warren 3 261368
mohammad 5 261380
z2442b4w164w 5 261400
1993apr26.195313.4581 2 261420
subsequ 4 261428
boys_ 1 261444
mercury.mit.edu 1 261448
saz 3 261452
tang 2 261464
d9hh 2 261472
servic 60 261480
rbg.informatik.th-darmstadt.d 1 261720
neal 1 261724
18:26:05 1 261728
17:49:48 1 261732
near 14 261736
utkvx.utk.edu 6 261792
neat 6 261816
occas 4 261840
alt.sci.astro.aip 2 261856
hexcon 2 261864
9.5gb 1 261872
anchor 3 261876
planetarium 1 261888
13:55:29 1 261892
seven 1 261896
stan- 1 261900
szabo 1 261904
krige 1 261908
c.s.amiga.* 1 261912
mexico 7 261916
nwfocus.wa.com 3 261944
ip 4 261956
theatr 1 261972
c5w0ij.bg1 1 261976
iriquois.eel.ufl.edu 1 261980
iv 1 261984
ii 19 261988
guldenspoorstraat 2 262064
20:16:43 1 262072
marco 5 262076
im 3 262096
il 9 262108
io 4 262144
in 2 262160
ia 6 262168
comp.lang.misc:13522 1 262192
ic 1 262196
shamo 1 262200
ie 24 262204
id 5 262300
sever 54 262320
teledetect 1 262536
grown 1 262540
ctrl-arrow 1 262544
nakagawa 1 262548
receiv 31 262552
hl7204 1 262676
make 160 262680
polaroid 1 263320
casebound 1 263324
/usr/mlm/ftp/fbm.tar.z 1 263328
nl.cs.cmu.edu 1 263332
roland 3 263336
se92psh 3 263348
13:15:47 1 263360
-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-/\-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ 1 263364
warsaw 1 263368
ritvax.rit.edu*pafleck 1 263372
__cgschot 1 263376
22:01:32 1 263380
elli 6 263384
17:13:08 1 263408
nas.nasa.gov 7 263412
s.marshal 3 263440
nott 29 263452
csc 2 263568
sacramento 1 263576
bones.et.byu.edu 1 263580
internet-styl 2 263584
/**************************************************************************/ 1 263592
kit 8 263596
delight 2 263628
cyberwar 8 263636
anti-freez 2 263668
kim 6 263676
i. 5 263700
kaleidagraph 2 263720
franken_ 1 263728
vertech 2 263732
aka 4 263740
kid 5 263756
1993apr27.030932.27383 2 263776
land.vf.ge.com 1 263784
pcd7.. 1 263788
1993apr22.135318.11166 1 263792
cb2/sb2 1 263796
judson 1 263800
clbooks.com 1 263804
news.group 2 263808
roommat 2 263816
inherit 1 263824
hsitn 1 263828
qualit 3 263832
brandt 1 263844
pict2 2 263848
stimulu 1 263856
v5.cgu.mcc.ac.uk 12 263860
ruocco 1 263908
paradigm 4 263912
sankar 1 263928
left 24 263932
yeh 15 264028
archie.sura.net 2 264088
identifi 9 264096
charlottesvil 2 264132
april/may 1 264140
11:55:30 1 264144
|| 11 264148
comp.graphics.programm 4 264192
yee 5 264208
longish 1 264228
master.cna.tek.com 1 264232
|f 1 264236
kinko 1 264240
bandwidth 5 264244
lvirden 1 264264
aload 1 264268
coplan 1 264272
human 41 264276
dactyl 2 264440
hongo 1 264448
yep 6 264452
basedatafil 1 264476
a7 1 264480
yet 49 264484
yew 2 264680
dstamp 1 264688
874-1888 2 264692
propuls 7 264700
stray 1 264728
/pu/fv 2 264732
|_ 4 264740
fredgat 1 264756
`imag 2 264760
royal 4 264768
coplanar 9 264784
non-compact 1 264820
07:45:06 1 264824
praetzel 3 264828
ne3005.reston.ingr.com 1 264840
jefferson 1 264844
mitre.org 1 264848
horowitz 1 264852
save 46 264856
adress 3 265040
tast 2 265052
l'environn 1 265060
01:38:46 1 265064
applic 73 265068
fortun 8 265360
printz 2 265392
opp 1 265400
|0 1 265404
peipa.essex.ac.uk 2 265408
05:31:18 1 265416
gif-view 3 265420
menageri 1 265432
apr20.231549.66319 3 265436
1993apr15.162439.1 1 265448
eecs.umich.edu 2 265452
background 17 265460
destroy 17 265528
|/ 4 265596
2.0.8 3 265612
|* 2 265624
screen/window 1 265632
mail.beckman.com 2 265636
thakkar 1 265644
daemon 19 265648
barkley.berkeley.edu 2 265724
vdu 1 265732
airhead 3 265736
-_- 2 265748
ursa.calvin.edu 1 265756
//////// 1 265760
hkuxb.hku.hk 2 265764
storsteinen 1 265772
manual 34 265776
funic 1 265912
/pub/os2/2.x/graphics/pmjpeg11.zip 3 265916
1rjhtp 1 265928
ph.d 1 265932
nk3 1 265936
/pub/unix/graphics/rayshade4.0/input 2 265940
post-proccessor 2 265948
1/crt_gamma 1 265956
unnecessari 6 265960
csiro 3 265984
haifa 1 265996
www 1 266000
dean 2 266004
adrg.zip 2 266012
deal 34 266020
do_spher 1 266156
_da 1 266160
interv 5 266164
cdtv 1 266184
dizzi 3 266188
_de 2 266200
dead 9 266208
thyme.csv.warwick.ac.uk 1 266244
intern 41 266248
wbrand 1 266412
city.ac.uk 2 266416
dear 5 266424
heritag 1 266444
11:49:32 1 266448
kibbitz 1 266452
absent 1 266456
364-3296 2 266460
18:52:50 1 266468
collect 26 266472
-*- 2 266576
-*/ 3 266584
15:07:18 1 266596
tempor 2 266600
03:15:27 1 266608
canni 1 266612
a6 1 266616
tracker 2 266620
03:15:23 1 266628
catalogu 1 266632
news.answers:8519 1 266636
donna 1 266640
creatur 3 266644
_a_d_v_a_n_c_e_d 1 266656
vall.dsv.su.s 4 266660
colormap 9 266676
uncompress 12 266712
12:57:12 1 266760
2.1x 1 266764
time.. 1 266768
comp.graphics:39626 1 266772
bettern 1 266776
comp.graphics:39623 1 266780
promot 9 266784
comp.graphics:39621 1 266820
greenbelt 5 266824
-*\ 2 266844
grid-cel 2 266852
super 10 266860
c-sci\program 1 266900
19:22:35 1 266904
patrick.93apr23102102 1 266908
comp.graphics:38394 1 266912
orem 2 266916
moliere.helios.nd.edu 3 266924
comp.graphics:38397 1 266936
comp.graphics:38390 1 266940
would 360 266944
comp.graphics:38392 1 268384
gm/ed 1 268388
xprism3 1 268392
clipper.93apr14102713 1 268396
input/output 2 268400
scenari 1 268408
comp.graphics:38399 1 268412
simul 25 268416
=8^ 1 268516
bleed 2 268520
re-dissemin 2 268528
afternoon 3 268536
commit 3 268548
8..10 1 268560
macrayshad 1 268564
marshal 5 268568
*am* 3 268588
tyrel 1 268600
eo.soest.hawaii.edu 2 268604
flaminio 2 268612
telephon 14 268620
syndic 2 268676
ringer.cs.utsa.edu 2 268684
csc.ti.com 5 268692
c72u68.h6i 1 268712
comp.unix.aix:24514 1 268716
sergio 1 268720
/|\ 1 268724
line/circl 1 268728
cadav 1 268732
formerli 4 268736
graphics-card 1 268752
contrib 5 268756
amsterdam 5 268776
microwar 1 268796
postbu 1 268800
precomput 3 268804
20+ 2 268816
c72xj8.9ti 1 268824
bevel 3 268828
mutual 2 268840
overus 2 268848
cerrina 1 268856
misconfigur 1 268860
sangam 1 268864
2_q5w7- 1 268868
fraction 2 268872
4.0.x 2 268880
loasil.citilille.fr 1 268888
ratatosk.uninett.no 8 268892
1/16 2 268924
fork 6 268932
phig 13 268956
marten 1 269008
